Account_ID,Customer_ID,Branch_ID,Account_Type,Account_Open_Date.1,Account_Status,Current_Balance
A001461,C02141,BR006,Current,21-11-2025,Active,141733.35
A001462,C02464,BR011,Savings,07-09-2024,Active,14620.42
A001463,C02000,BR004,Fixed Deposit,26-05-2025,Active,61154.8
A001464,C01207,BR001,Salary,18-11-2023,Active,42994.93
A001465,C02986,BR001,Savings,27-08-2022,Active,19846.76
A001466,C02359,BR005,Current,05-12-2024,Active,121918.73
A001467,C00267,BR003,Savings,07-04-2025,Active,3812.16
A001468,C01730,BR013,Savings,03-05-2024,Active,71429.24
A001469,C01628,BR005,Fixed Deposit,25-09-2023,Inactive,70670.25
A001470,C00859,BR008,Savings,29-06-2022,Inactive,15671.12
A001471,C01369,BR012,Savings,25-12-2022,Active,166178.47
A001472,C02926,BR015,Fixed Deposit,13-09-2025,Inactive,131435.34
A001473,C00260,BR005,Fixed Deposit,04-09-2022,Active,176306.45
A001474,C02786,BR001,Current,22-08-2024,Active,79834.84
A001475,C02102,BR006,Salary,26-08-2024,Active,89438.68
A001476,C00337,BR008,Salary,21-11-2023,Active,118400.18
A001477,C00916,BR013,Salary,27-12-2025,Active,108761.49
A001478,C02519,BR006,Savings,15-09-2024,Active,107883.8
A001479,C02111,BR014,Salary,13-11-2025,Closed,21065.46
A001480,C00234,BR011,Current,17-01-2023,Active,14222.33
A001481,C00443,BR009,Savings,18-12-2024,Active,29638.78
A001482,C02787,BR002,Savings,28-01-2025,Active,9431.98
A001483,C00473,BR008,Savings,04-09-2025,Active,24357.43
A001484,C01873,BR001,Savings,24-08-2023,Closed,46173.59
A001485,C02987,BR010,Savings,01-05-2023,Active,20231.62
A001486,C00500,BR001,Savings,22-03-2025,Active,39654.76
A001487,C00134,BR005,Fixed Deposit,16-11-2024,Active,203578.11
A001488,C02452,BR005,Savings,05-02-2023,Active,49618.78
A001489,C02850,BR004,Savings,21-03-2023,Active,61081.62
A001490,C01548,BR006,Salary,28-02-2025,Active,30033.3
A001491,C00700,BR001,Savings,12-04-2024,Active,
A001492,C00179,BR015,Salary,17-08-2025,Active,10031.22
A001493,C02734,BR012,Current,10-07-2024,Active,104914.72
A001494,C02396,BR004,Current,03-12-2025,Active,94759.01
A001495,C02690,BR005,Savings,24-04-2023,Active,31648.56
A001496,C02366,BR010,Savings,08-02-2025,Active,6021.57
A001497,C01299,BR006,Current,05-10-2022,Active,132069.34
A001498,C01447,BR003,Savings,25-10-2024,Active,53991.73
A001499,C01147,BR002,Savings,03-09-2023,Active,8716.25
A001500,C02194,BR003,Savings,30-01-2024,Active,29779.44
A001501,C00301,BR007,Salary,26-03-2025,Active,17273.47
A001502,C00121,BR008,Current,04-06-2022,Active,163803.5
A001503,C02884,BR015,Salary,23-11-2022,Active,37632.17
A001504,C00955,BR006,Salary,28-03-2024,Active,35860.07
A001505,C00104,BR005,Savings,29-08-2023,Active,55683.57
A001506,C02020,BR008,Fixed Deposit,02-04-2024,Inactive,42763.85
A001507,C01197,BR004,Salary,22-09-2023,Active,16503.29
A001508,C00692,BR011,Savings,05-04-2022,Active,90930.37
A001509,C01304,BR006,Savings,30-09-2025,Active,28916.45
A001510,C01352,BR015,Savings,06-10-2024,Active,47767.91
A001511,C01836,BR005,Fixed Deposit,10-06-2024,Inactive,82205.57
A001512,C02796,BR006,Savings,06-08-2022,Active,51537.31
A001513,C02644,BR013,Savings,16-10-2022,Active,4220.32
A001514,C02481,BR012,Fixed Deposit,21-05-2024,Active,70911.76
A001515,C01477,BR009,Current,18-03-2022,Active,158021.75
A001516,C01674,BR003,Savings,22-11-2023,Active,12106.78
A001517,C00397,BR013,Current,23-07-2025,Active,21674.27
A001518,C01731,BR011,Salary,02-07-2025,Active,27974.64
A001519,C02015,BR002,Savings,23-01-2024,Active,31865.12
A001520,C02662,BR005,Current,06-12-2022,Active,127127.54
A001521,C00139,BR013,Current,19-04-2022,Active,60572.55
A001522,C02590,BR007,Current,08-09-2022,Active,170358.53
A001523,C01556,BR015,Fixed Deposit,14-02-2023,Inactive,258997.91
A001524,C00265,BR006,Current,16-03-2024,Active,35955.75
A001525,C02987,BR010,Current,26-11-2024,Active,344516.09
A001526,C01397,BR015,Salary,04-11-2023,Active,61482.64
A001527,C01235,BR011,Savings,22-04-2025,Active,34005.85
A001528,C00573,BR005,Savings,24-08-2022,Inactive,22073.02
A001529,C00221,BR007,Fixed Deposit,11-09-2023,Active,40431.59
A001530,C00250,BR003,Salary,15-06-2024,Inactive,98655.17
A001531,C00802,BR012,Savings,20-03-2022,Active,85833.89
A001532,C00878,BR006,Savings,16-08-2025,Active,47765.87
A001533,C01390,BR012,Savings,24-12-2025,Active,39712.5
A001534,C01832,BR012,Savings,17-12-2024,Active,250113.23
A001535,C02976,BR015,Savings,23-10-2024,Active,51900.86
A001536,C02384,BR008,Current,03-11-2022,Active,40467.44
A001537,C01458,BR006,Savings,25-09-2022,Active,29476.02
A001538,C02738,BR009,Current,15-12-2022,Active,39368.77
A001539,C01674,BR003,Fixed Deposit,17-07-2022,Active,406621.03
A001540,C01269,BR009,Fixed Deposit,25-03-2024,Active,196119.38
A001541,C00653,BR006,Salary,30-10-2025,Active,11873.92
A001542,C01267,BR008,Savings,16-09-2024,Active,19010.3
A001543,C00124,BR005,Current,11-07-2025,Inactive,92667.78
A001544,C00460,BR008,Current,01-12-2025,Active,133598.45
A001545,C02835,BR006,Savings,25-08-2024,Active,26208.18
A001546,C00585,BR001,Fixed Deposit,03-06-2022,Active,423911.51
A001547,C01702,BR007,Salary,21-09-2025,Active,104695.18
A001548,C00308,BR010,Current,09-03-2024,Inactive,31310.16
A001549,C01804,BR007,Savings,10-03-2024,Active,38177.64
A001550,C02928,BR002,Savings,13-12-2025,Active,29053.65
A001551,C01374,BR007,Fixed Deposit,26-09-2024,Active,126360.68
A001552,C00383,BR012,Savings,12-06-2022,Active,16934.04
A001553,C00069,BR009,Savings,22-01-2025,Active,15400.12
A001554,C02270,BR008,Current,21-11-2025,Active,17221.45
A001555,C00309,BR003,Salary,13-12-2022,Active,34007.56
A001556,C00954,BR006,Savings,07-11-2023,Active,6040.71
A001557,C02531,BR015,Savings,01-06-2022,Active,86682.77
A001558,C01612,BR015,Salary,14-11-2024,Active,42923.15
A001559,C02620,BR008,Fixed Deposit,28-07-2022,Active,87560.88
A001560,C02619,BR010,Savings,14-09-2023,Active,9211.34
A001561,C01985,BR004,Salary,08-08-2024,Active,19886.48
A001562,C02809,BR006,Savings,13-05-2025,Closed,19047.54
A001563,C00110,BR008,Salary,12-04-2023,Active,29459.5
A001564,C00721,BR003,Current,20-08-2025,Inactive,60831.35
A001565,C00831,BR013,Fixed Deposit,05-02-2022,Active,90502.8
A001566,C02734,BR012,Salary,01-09-2022,Inactive,38064.93
A001567,C01865,BR003,Savings,23-06-2022,Active,18637.66
A001568,C00757,BR012,Savings,27-12-2024,Active,224731.13
A001569,C00626,BR009,Salary,13-06-2023,Active,27927.57
A001570,C02415,BR009,Savings,31-01-2022,Active,16192.54
A001571,C02577,BR015,Salary,25-02-2025,Active,7049.59
A001572,C00046,BR004,Savings,09-02-2023,Active,37795.74
A001573,C01097,BR013,Savings,23-09-2024,Active,62960.05
A001574,C01606,BR003,Salary,17-03-2024,Active,13281.52
A001575,C00706,BR006,Savings,12-06-2022,Active,59536.52
A001576,C02178,BR004,Fixed Deposit,31-05-2024,Active,172489.43
A001577,C02274,BR010,Savings,12-06-2025,Active,7752.26
A001578,C02517,BR007,Savings,18-06-2023,Active,59571.73
A001579,C02359,BR005,Savings,02-05-2025,Active,27939.89
A001580,C02524,BR015,Savings,31-01-2023,Active,13438.92
A001581,C01098,BR009,Current,18-02-2023,Active,182773.42
A001582,C00897,BR008,Savings,08-09-2022,Active,77675
A001583,C00949,BR002,Savings,06-11-2022,Active,13193.52
A001584,C02560,BR002,Fixed Deposit,17-12-2022,Active,161460.54
A001585,C01948,BR005,Savings,07-08-2024,Active,41601.28
A001586,C00971,BR004,Savings,10-07-2022,Active,33036.6
A001587,C02165,BR008,Fixed Deposit,06-03-2024,Inactive,58610.54
A001588,C00702,BR001,Current,17-01-2023,Active,92698.6
A001589,C00800,BR005,Savings,03-08-2022,Active,77717.15
A001590,C00005,BR001,Fixed Deposit,14-04-2025,Active,193818.04
A001591,C02899,BR004,Current,28-02-2024,Active,54110.65
A001592,C00708,BR005,Savings,25-02-2023,Active,5659.91
A001593,C02257,BR009,Savings,21-07-2024,Closed,7219.62
A001594,C00356,BR006,Fixed Deposit,19-08-2025,Active,75301.02
A001595,C00109,BR014,Savings,18-02-2023,Active,18420.28
A001596,C02025,BR008,Salary,25-12-2022,Active,23820.6
A001597,C00296,BR005,Savings,24-09-2024,Active,33102.93
A001598,C00435,BR006,Savings,20-12-2023,Active,34007.65
A001599,C00992,BR005,Fixed Deposit,11-09-2024,Active,133179.37
A001600,C01757,BR006,Fixed Deposit,02-09-2022,Active,299681.41
A001601,C00055,BR009,Savings,25-09-2025,Active,8416.18
A001602,C00380,BR011,Savings,25-01-2022,Active,46488.78
A001603,C01014,BR005,Salary,04-02-2023,Inactive,46297.25
A001604,C02114,BR005,Current,02-07-2024,Active,84273.47
A001605,C00293,BR005,Savings,31-01-2024,Active,55095.33
A001606,C00857,BR008,Savings,09-05-2023,Active,48040
A001607,C00579,BR010,Fixed Deposit,28-11-2025,Active,88135.58
A001608,C00927,BR005,Savings,20-05-2023,Active,4483.07
A001609,C00774,BR003,Savings,18-09-2024,Active,79405.28
A001610,C01922,BR012,Savings,19-08-2023,Active,42437.48
A001611,C00202,BR005,Savings,06-10-2023,Active,49322.96
A001612,C02817,BR002,Current,10-02-2025,Active,69217.12
A001613,C00734,BR005,Savings,02-06-2023,Active,22277.08
A001614,C02975,BR001,Current,08-08-2023,Inactive,56422.71
A001615,C02188,BR015,Savings,16-02-2025,Inactive,105083.65
A001616,C01072,BR008,Savings,07-05-2022,Active,13681.99
A001617,C00907,BR010,Fixed Deposit,24-09-2023,Active,227819.72
A001618,C02839,BR007,Current,12-02-2023,Active,83656.4
A001619,C02990,BR010,Savings,06-12-2023,Active,42245.39
A001620,C01837,BR005,Savings,21-04-2024,Inactive,91875.01
A001621,C00142,BR008,Current,19-09-2023,Active,24531.13
A001622,C02720,BR001,Salary,22-12-2025,Active,18262.91
A001623,C01431,BR014,Current,26-08-2025,Active,23267.29
A001624,C00084,BR006,Salary,29-07-2022,Active,15744.75
A001625,C02406,BR008,Savings,28-07-2024,Active,11340.77
A001626,C00100,BR001,Fixed Deposit,18-04-2023,Active,135240.35
A001627,C01116,BR002,Savings,10-11-2024,Active,16535.82
A001628,C00224,BR008,Savings,11-12-2023,Active,170873.88
A001629,C01311,BR015,Current,25-10-2025,Active,42487.77
A001630,C02414,BR008,Savings,12-10-2025,Active,21450.78
A001631,C00388,BR009,Savings,24-03-2022,Active,14942.15
A001632,C00414,BR004,Savings,08-06-2022,Active,46675.2
A001633,C02870,BR008,Salary,03-02-2022,Active,96039.62
A001634,C00530,BR001,Salary,05-03-2025,Active,44818.51
A001635,C00338,BR014,Current,01-12-2022,Active,38257.62
A001636,C01757,BR006,Savings,22-11-2024,Active,10320.69
A001637,C00831,BR013,Savings,01-05-2023,Active,25380.26
A001638,C02873,BR004,Salary,24-03-2023,Active,45778.99
A001639,C00492,BR005,Current,01-06-2024,Active,113076.31
A001640,C01702,BR007,Savings,04-02-2025,Active,82426.25
A001641,C02763,BR009,Savings,07-04-2024,Active,54786.56
A001642,C02198,BR005,Savings,19-04-2024,Active,42823.85
A001643,C00087,BR013,Savings,12-12-2024,Inactive,53875.68
A001644,C00564,BR004,Salary,08-09-2022,Active,10746.41
A001645,C00376,BR006,Fixed Deposit,14-05-2024,Active,382694.25
A001646,C02743,BR014,Fixed Deposit,22-02-2023,Active,90013.91
A001647,C00606,BR008,Savings,15-08-2022,Active,48524.91
A001648,C00168,BR014,Savings,25-04-2023,Active,14644.85
A001649,C01149,BR010,Salary,09-10-2022,Active,37524.53
A001650,C00849,BR002,Savings,17-04-2023,Active,30432.57
A001651,C00492,BR005,Current,04-02-2022,Active,58788.86
A001652,C01362,BR015,Salary,26-12-2024,Active,12656.59
A001653,C02702,BR003,Savings,24-05-2023,Active,51384.94
A001654,C00679,BR005,Savings,22-08-2024,Active,14101.66
A001655,C02945,BR005,Savings,30-12-2024,Closed,15420.17
A001656,C01992,BR006,Current,12-04-2025,Active,209732.27
A001657,C01147,BR002,Savings,24-04-2022,Active,96595.15
A001658,C02037,BR001,Savings,17-01-2024,Active,17115.54
A001659,C01046,BR001,Savings,01-09-2023,Active,7723.07
A001660,C00636,BR008,Salary,28-05-2023,Active,15671.83
A001661,C00704,BR005,Fixed Deposit,24-03-2025,Active,122248.61
A001662,C00026,BR009,Fixed Deposit,09-04-2022,Active,83947.81
A001663,C01946,BR007,Salary,30-03-2023,Active,48687.84
A001664,C00223,BR012,Savings,06-03-2025,Active,18450.37
A001665,C00596,BR004,Savings,31-07-2023,Inactive,31039.74
A001666,C00002,BR011,Savings,20-04-2022,Active,133042.85
A001667,C00196,BR014,Current,11-09-2022,Inactive,14268.96
A001668,C02717,BR008,Salary,17-03-2023,Active,28824.6
A001669,C00072,BR005,Savings,29-12-2022,Active,24797.08
A001670,C01865,BR003,Fixed Deposit,04-09-2024,Active,237608
A001671,C00984,BR014,Savings,08-09-2022,Closed,22393.25
A001672,C00416,BR010,Current,21-01-2025,Active,63860.43
A001673,C00900,BR008,Fixed Deposit,01-04-2023,Active,96217.39
A001674,C00278,BR011,Current,11-04-2022,Active,161413.6
A001675,C00939,BR006,Salary,17-01-2022,Active,28926.91
A001676,C02453,BR002,Salary,06-06-2024,Active,10661.61
A001677,C01862,BR005,Salary,09-12-2024,Active,28932.63
A001678,C02434,BR008,Salary,20-07-2022,Inactive,19827.33
A001679,C02090,BR001,Savings,28-03-2023,Active,18050.65
A001680,C02783,BR005,Savings,11-01-2025,Inactive,28556.52
A001681,C00325,BR005,Salary,21-06-2025,Active,52599.06
A001682,C00478,BR010,Current,02-12-2024,Active,48069.5
A001683,C01235,BR011,Current,21-06-2024,Active,52187.39
A001684,C01567,BR003,Savings,28-12-2024,Active,15493.39
A001685,C02352,BR005,Savings,10-03-2023,Active,147251.49
A001686,C00365,BR015,Savings,04-04-2022,Active,55800.19
A001687,C00332,BR006,Fixed Deposit,04-04-2024,Active,119840.22
A001688,C02387,BR014,Savings,28-03-2024,Active,104689.8
A001689,C01648,BR005,Savings,19-03-2025,Active,28542.17
A001690,C01238,BR003,Savings,18-12-2022,Active,242662.12
A001691,C00667,BR008,Savings,22-07-2025,Active,43732.54
A001692,C02088,BR007,Savings,26-12-2023,Closed,56601.71
A001693,C02407,BR010,Salary,08-10-2023,Active,71310.48
A001694,C00091,BR008,Savings,16-12-2025,Inactive,123770.49
A001695,C00162,BR011,Savings,05-03-2024,Closed,24099.54
A001696,C02334,BR007,Savings,13-05-2022,Active,115004.11
A001697,C02652,BR008,Savings,06-01-2023,Active,20596.57
A001698,C00689,BR009,Salary,17-05-2024,Active,25741.88
A001699,C02118,BR013,Fixed Deposit,03-12-2022,Active,48868.61
A001700,C02529,BR007,Salary,30-08-2022,Active,76532.38
A001701,C00340,BR001,Fixed Deposit,10-03-2023,Active,144684.53
A001702,C00558,BR007,Savings,16-01-2024,Active,142374.54
A001703,C00392,BR001,Fixed Deposit,16-05-2022,Active,85840.12
A001704,C02371,BR001,Savings,01-02-2024,Active,36198.05
A001705,C02315,BR005,Salary,28-11-2024,Active,15397.47
A001706,C00403,BR011,Current,29-10-2023,Inactive,36537.08
A001707,C00524,BR006,Savings,11-10-2024,Active,5894.76
A001708,C01991,BR006,Savings,23-07-2024,Active,65722.95
A001709,C02693,BR005,Savings,27-12-2023,Active,17376.2
A001710,C02338,BR012,Savings,24-11-2025,Inactive,101816.51
A001711,C00503,BR005,Savings,12-06-2024,Active,10776.91
A001712,C01159,BR001,Fixed Deposit,22-03-2025,Active,185737.63
A001713,C00200,BR009,Savings,25-07-2024,Active,50793.61
A001714,C00733,BR005,Current,01-11-2025,Active,53123.06
A001715,C01691,BR013,Current,22-09-2023,Active,40152.73
A001716,C01034,BR013,Savings,04-10-2022,Active,26391.5
A001717,C01821,BR014,Savings,23-09-2022,Inactive,78656.39
A001718,C00890,BR013,Savings,22-12-2025,Active,82362.01
A001719,C01691,BR013,Savings,12-03-2025,Active,25954.65
A001720,C01900,BR007,Savings,22-03-2023,Active,20890.32
A001721,C00584,BR012,Savings,16-10-2023,Closed,10931.86
A001722,C00134,BR005,Savings,19-02-2022,Active,43420.83
A001723,C01015,BR006,Salary,24-10-2025,Inactive,69831.33
A001724,C00125,BR007,Salary,30-09-2023,Active,39805.33
A001725,C00479,BR013,Savings,16-07-2023,Active,15944.3
A001726,C00864,BR006,Current,26-12-2022,Active,102086.02
A001727,C01015,BR006,Fixed Deposit,01-05-2022,Active,134912.4
A001728,C00831,BR013,Savings,18-01-2025,Inactive,73835.57
A001729,C00161,BR005,Savings,22-11-2022,Active,42079.18
A001730,C00532,BR002,Savings,08-05-2022,Active,52129.19
A001731,C02648,BR008,Savings,30-11-2025,Closed,17931.21
A001732,C02151,BR004,Salary,11-03-2024,Active,30747.06
A001733,C01333,BR003,Salary,23-04-2022,Active,44911.6
A001734,C00072,BR005,Current,27-02-2023,Active,150592.63
A001735,C01075,BR011,Savings,19-03-2024,Active,7619.04
A001736,C02773,BR008,Salary,30-10-2022,Active,150050.82
A001737,C02429,BR010,Savings,17-12-2025,Active,60825.92
A001738,C02273,BR002,Savings,03-07-2025,Active,36044.42
A001739,C00746,BR002,Savings,18-07-2025,Active,38075.65
A001740,C01209,BR008,Fixed Deposit,24-01-2024,Active,171686.49
A001741,C00086,BR002,Salary,14-12-2025,Active,18616.13
A001742,C02577,BR015,Current,21-04-2023,Active,64376.49
A001743,C00340,BR001,Salary,22-03-2024,Active,72089.87
A001744,C01855,BR005,Savings,26-12-2024,Active,51864.51
A001745,C00847,BR004,Savings,09-01-2024,Active,14834.35
A001746,C01711,BR005,Salary,31-05-2025,Active,88298.97
A001747,C02482,BR005,Fixed Deposit,01-06-2022,Active,70757.85
A001748,C00940,BR003,Current,08-10-2023,Active,42779.32
A001749,C00051,BR005,Savings,27-04-2025,Active,53097.16
A001750,C01990,BR002,Fixed Deposit,24-09-2022,Active,54154.92
A001751,C01597,BR001,Savings,17-07-2023,Active,32476.28
A001752,C00420,BR010,Savings,23-12-2025,Active,48521.75
A001753,C00146,BR005,Savings,15-06-2024,Active,59597.29
A001754,C01575,BR001,Savings,09-06-2023,Active,76127.61
A001755,C01841,BR007,Current,15-06-2023,Active,176320.31
A001756,C00349,BR005,Current,28-10-2022,Active,96690.42
A001757,C01798,BR014,Savings,09-12-2024,Active,42886.19
A001758,C01336,BR009,Savings,31-05-2022,Active,96312.25
A001759,C00412,BR004,Current,31-10-2022,Active,43427.62
A001760,C01849,BR006,Savings,30-06-2022,Active,26512.85
A001761,C01937,BR008,Savings,06-01-2025,Inactive,36695.45
A001762,C00467,BR008,Savings,09-10-2025,Active,144193.89
A001763,C02021,BR014,Fixed Deposit,08-05-2022,Active,357839.64
A001764,C00667,BR008,Fixed Deposit,15-10-2025,Active,43582.46
A001765,C01792,BR012,Savings,31-08-2025,Active,92265.44
A001766,C02440,BR002,Salary,13-01-2024,Active,22059.01
A001767,C02812,BR009,Fixed Deposit,24-02-2022,Active,42321.93
A001768,C00768,BR002,Savings,08-10-2024,Closed,172367.1
A001769,C01017,BR001,Fixed Deposit,06-02-2024,Active,101426.81
A001770,C00287,BR001,Savings,01-05-2025,Active,138805.11
A001771,C02908,BR008,Current,07-03-2023,Active,43791.2
A001772,C00993,BR001,Current,25-03-2024,Active,13528.03
A001773,C02407,BR010,Savings,26-07-2025,Active,93834.55
A001774,C02806,BR011,Salary,01-09-2024,Active,7398.51
A001775,C01428,BR011,Salary,02-08-2024,Inactive,40792.97
A001776,C02082,BR008,Savings,13-11-2025,Active,84065.22
A001777,C01417,BR015,Current,17-12-2023,Active,21735.49
A001778,C01727,BR006,Fixed Deposit,10-09-2022,Active,148214.6
A001779,C00749,BR008,Fixed Deposit,27-11-2025,Active,142155.58
A001780,C02522,BR007,Current,22-07-2022,Active,144285.24
A001781,C00370,BR008,Savings,16-03-2024,Active,52404.05
A001782,C01981,BR009,Savings,05-01-2025,Closed,54182.54
A001783,C02760,BR008,Savings,23-02-2025,Active,34817.1
A001784,C02434,BR008,Salary,24-10-2024,Active,65108.3
A001785,C02277,BR010,Salary,14-09-2023,Active,50739.71
A001786,C01972,BR007,Fixed Deposit,29-09-2022,Active,83308.26
A001787,C02838,BR006,Savings,25-02-2022,Active,55274.31
A001788,C02593,BR007,Fixed Deposit,18-03-2023,Active,39717.26
A001789,C00825,BR009,Fixed Deposit,21-11-2025,Active,79461.89
A001790,C01873,BR001,Salary,28-09-2024,Active,17038.59
A001791,C01287,BR014,Fixed Deposit,18-08-2023,Inactive,129597.18
A001792,C00795,BR007,Savings,24-12-2023,Inactive,51871.79
A001793,C02455,BR004,Savings,04-05-2023,Active,27148.05
A001794,C00124,BR005,Savings,29-07-2025,Inactive,60042.69
A001795,C00385,BR012,Savings,25-10-2023,Active,129883.98
A001796,C00316,BR003,Savings,08-05-2025,Active,14707.18
A001797,C00607,BR011,Salary,16-03-2022,Active,78760.87
A001798,C01538,BR015,Savings,13-12-2023,Active,88134.8
A001799,C02827,BR006,Savings,30-05-2024,Active,29346.62
