Loan_ID,Customer_ID,Branch_ID,Loan_Type,Application_Date.1,Loan_Amount,Interest_Rate,Tenure_Months,Approval_Status,Loan_Status,Estimated_Interest
L000986,C00558,BR007,Business,14-03-2024,1338272.48,9.86,84,Pending,Under Review,923675.67
L000987,C02950,BR003,Business,10-01-2025,1096012.97,11.21,24,Approved,Active,245726.11
L000988,C01192,BR005,Personal,02-12-2024,869828.34,14.48,120,Approved,Closed,1259511.44
L000989,C00738,BR010,Auto,14-02-2024,571414.56,13.34,60,Approved,Active,381133.51
L000990,C01423,BR008,Personal,22-06-2023,153623.64,10.42,120,Approved,Active,160075.83
L000991,C01221,BR001,Auto,07-06-2023,1142150.2,8.82,36,Approved,Active,302212.94
L000992,C00879,BR005,Personal,19-05-2025,132894.32,13.44,120,Approved,Active,178609.97
L000993,C00815,BR015,Personal,25-03-2023,476359.81,10.79,240,Approved,Closed,1027984.47
L000994,C01674,BR003,Auto,01-02-2024,1070060.14,8.26,36,Approved,Active,265160.9
L000995,C00377,BR006,Auto,11-03-2025,1021565.57,11.33,36,Approved,Active,347230.14
L000996,C01961,BR005,Personal,15-11-2023,379615.29,7.48,48,Rejected,Rejected,113580.89
L000997,C01330,BR005,Home,26-11-2025,2378246.91,10.38,12,Rejected,Rejected,246862.03
L000998,C00773,BR005,Home,27-10-2024,2595887.51,13.14,84,Pending,Under Review,2387697.33
L000999,C00189,BR008,Personal,21-05-2023,693156.88,8.17,240,Approved,Active,1132618.34
L001000,C00503,BR005,Personal,22-12-2024,583466.81,11.88,84,Approved,Active,485211
L001001,C01548,BR006,Personal,17-03-2025,818105.94,13.92,120,Approved,Closed,1138803.47
L001002,C02576,BR014,Business,13-02-2025,2139010.94,7.71,240,Approved,Active,3298354.87
L001003,C02228,BR007,Business,10-03-2024,1250826.51,14.4,24,Rejected,Rejected,360238.03
L001004,C00290,BR005,Auto,26-08-2025,551693.99,12.22,240,Approved,Active,1348340.11
L001005,C00346,BR005,Home,06-08-2023,1017972.56,8.95,48,Rejected,Rejected,364434.18
L001006,C02540,BR010,Education,30-10-2024,552375.89,11.19,60,Approved,Defaulted,309054.31
L001007,C02376,BR002,Business,31-10-2025,1669480.13,9.32,84,Pending,Under Review,1089168.84
L001008,C02739,BR013,Personal,10-07-2025,487578.45,9.04,24,Approved,Closed,88154.18
L001009,C00190,BR004,Home,17-05-2024,1927603.81,9.62,24,Rejected,Rejected,370870.97
L001010,C00082,BR011,Business,25-02-2023,1170817.62,8.39,120,Approved,Defaulted,982315.98
L001011,C01745,BR002,Home,02-01-2025,836433.98,12.7,24,Approved,Active,212454.23
L001012,C02559,BR012,Home,07-06-2025,1008658.95,9.18,24,Approved,Closed,185189.78
L001013,C01226,BR013,Personal,15-08-2025,698188.79,12.18,12,Pending,Under Review,85039.39
L001014,C01334,BR007,Home,20-03-2024,2947018.19,14.44,36,Pending,Under Review,1276648.28
L001015,C02454,BR002,Education,06-03-2025,82048.99,12.52,240,Approved,Active,205450.67
L001016,C02553,BR008,Personal,27-03-2024,340572.6,10.36,240,Pending,Under Review,705666.43
L001017,C01431,BR014,Personal,18-01-2024,877775.65,12.47,60,Pending,Under Review,547293.12
L001018,C01181,BR010,Personal,24-05-2025,439012.09,11.71,60,Rejected,Rejected,257041.58
L001019,C00959,BR011,Home,07-09-2023,904576.34,10.07,24,Approved,Active,182181.67
L001020,C00998,BR013,Home,15-11-2023,2349313.24,13.31,240,Approved,Active,6253871.84
L001021,C00228,BR009,Home,06-12-2023,1149139.79,11.56,36,Approved,Closed,398521.68
L001022,C01093,BR003,Personal,24-06-2025,289234.01,13.37,240,Rejected,Rejected,773411.74
L001023,C00057,BR011,Home,22-03-2023,1063595.09,7.89,12,Approved,Active,83917.65
L001024,C01748,BR008,Auto,19-05-2025,535074.19,7.53,36,Approved,Active,120873.26
L001025,C01170,BR012,Personal,08-01-2024,385946.53,7.79,48,Approved,Defaulted,120260.94
L001026,C02458,BR007,Auto,07-10-2023,1176048.27,14.38,120,Rejected,Rejected,1691157.41
L001027,C01543,BR006,Auto,02-08-2024,812297.72,10.35,36,Approved,Closed,252218.44
L001028,C00789,BR001,Home,19-08-2025,1460913.68,7.94,60,Approved,Active,579982.73
L001029,C01128,BR001,Auto,18-09-2023,1174458.22,12.96,48,Approved,Closed,608839.14
L001030,C01662,BR004,Personal,17-01-2024,681119.62,10.71,180,Approved,Active,1094218.67
L001031,C00096,BR006,Business,28-02-2025,1621233.33,13.73,120,Rejected,Rejected,2225953.36
L001032,C00885,BR003,Personal,11-05-2023,414747.24,13.02,12,Approved,Closed,54000.09
L001033,C00551,BR010,Business,25-12-2023,2455037.23,14.63,60,Approved,Active,1795859.73
L001034,C01362,BR015,Auto,28-10-2024,535737.49,14.61,60,Approved,Active,391356.24
L001035,C02482,BR005,Personal,05-08-2023,672024.49,8.33,180,Rejected,Rejected,839694.6
L001036,C02013,BR011,Education,22-05-2025,450021.54,13.52,60,Pending,Under Review,304214.56
L001037,C00076,BR002,Education,19-07-2024,284311.61,12.58,24,Approved,Active,71532.8
L001038,C01089,BR006,Personal,03-06-2024,768657.11,7.54,240,Approved,Active,1159134.92
L001039,C02563,BR006,Business,08-04-2023,1799551.84,11.7,24,Approved,Closed,421095.13
L001040,C02104,BR005,Personal,09-06-2025,459018.95,9.92,60,Approved,Active,227673.4
L001041,C01554,BR011,Auto,24-03-2023,996236.42,9.39,24,Approved,Closed,187093.2
L001042,C01937,BR008,Business,28-11-2023,1791026.38,14.5,48,Rejected,Rejected,1038795.3
L001043,C00732,BR009,Home,08-04-2023,2655324.07,9.79,12,Approved,Active,259956.23
L001044,C00296,BR005,Personal,17-10-2025,732656.22,9.46,240,Approved,Active,1386185.57
L001045,C01132,BR007,Home,06-12-2025,2776335.46,11.35,12,Approved,Defaulted,315114.07
L001046,C00659,BR002,Education,08-04-2023,519559.79,14.5,36,Approved,Active,226008.51
L001047,C02547,BR015,Home,03-10-2025,1204489.05,10.26,36,Rejected,Rejected,370741.73
L001048,C01567,BR003,Auto,11-06-2025,279349.13,12.16,84,Approved,Active,237781.98
L001049,C01529,BR006,Business,05-04-2024,509434.61,10.62,36,Approved,Closed,162305.87
L001050,C00353,BR002,Personal,23-12-2024,254484.84,8.93,120,Pending,Under Review,227254.96
L001051,C00511,BR009,Auto,23-01-2023,1032641.75,13.7,24,Rejected,Rejected,282943.84
L001052,C02554,BR009,Personal,12-05-2023,747892.27,13.68,36,Rejected,Rejected,306934.99
L001053,C01551,BR012,Business,30-10-2023,555584.32,8.77,24,Approved,Active,97449.49
L001054,C02327,BR002,Auto,13-03-2024,488615.5,14.39,12,Rejected,Rejected,70311.77
L001055,C00571,BR008,Personal,08-07-2025,786179.25,13.53,12,Approved,Closed,106370.05
L001056,C02159,BR015,Home,07-09-2023,1315412.46,11.72,60,Approved,Active,770831.7
L001057,C02023,BR002,Auto,06-04-2025,512570.59,9.69,84,Approved,Closed,347676.63
L001058,C00378,BR005,Personal,05-10-2025,384493.16,8.42,60,Rejected,Rejected,161871.62
L001059,C02798,BR005,Education,22-12-2025,116158.83,13.75,180,Pending,Under Review,239577.59
L001060,C00202,BR005,Personal,21-04-2025,768033.18,12.07,180,Approved,Active,1390524.07
L001061,C02505,BR013,Business,12-10-2024,2252094.31,12,12,Rejected,Rejected,270251.32
L001062,C02667,BR007,Auto,17-10-2023,601893.84,9.01,240,Approved,Defaulted,1084612.7
L001063,C01648,BR005,Home,23-10-2024,2154457.14,14.52,180,Approved,Active,4692407.65
L001064,C00927,BR005,Personal,23-12-2024,432916.03,7.66,84,Approved,Active,232129.58
L001065,C00892,BR015,Personal,27-04-2023,262284.68,9.75,120,Approved,Closed,255727.56
L001066,C00830,BR012,Auto,05-12-2023,1121747.11,10.65,84,Approved,Closed,836262.47
L001067,C00287,BR001,Personal,09-07-2024,245168.36,10.68,12,Approved,Active,26183.98
L001068,C01006,BR010,Personal,08-04-2024,480740.79,12.57,84,Approved,Active,423003.82
L001069,C00345,BR009,Education,08-04-2024,111879.43,12.86,36,Approved,Active,43163.08
L001070,C01785,BR006,Personal,16-07-2023,726342.38,11.56,24,Approved,Active,167930.36
L001071,C00190,BR004,Business,14-10-2023,1324242.65,9.31,24,Approved,Active,246573.98
L001072,C02305,BR001,Personal,28-06-2025,646653.96,8.26,84,Approved,Active,373895.32
L001073,C01231,BR008,Personal,19-08-2025,192831.6,10.52,48,Approved,Active,81143.54
L001074,C00793,BR013,Personal,16-11-2023,888443.59,10.09,180,Pending,Under Review,1344659.37
L001075,C01204,BR006,Auto,09-10-2024,455604.87,8.93,180,Approved,Active,610282.72
L001076,C01331,BR005,Business,20-08-2025,457463.8,8.72,240,Pending,Under Review,797816.87
L001077,C02722,BR005,Personal,17-06-2023,534629.7,13.82,60,Approved,Active,369429.12
L001078,C01088,BR001,Auto,22-12-2025,1010804.94,8.5,24,Approved,Active,171836.84
L001079,C01077,BR004,Home,31-08-2024,2221753.15,13.9,24,Approved,Active,617647.38
L001080,C00762,BR015,Personal,07-01-2025,374679.82,8.97,240,Approved,Defaulted,672175.6
L001081,C01629,BR005,Business,03-03-2023,2341024.84,13.12,84,Rejected,Rejected,2149997.21
L001082,C01510,BR008,Home,02-08-2023,2822891.51,14.49,36,Approved,Active,1227110.94
L001083,C02624,BR010,Education,24-05-2025,546729.27,14.12,12,Approved,Active,77198.17
L001084,C00161,BR005,Home,05-08-2024,2753986.61,9.4,36,Approved,Active,776624.22
L001085,C00635,BR005,Personal,02-02-2024,275862.66,7.41,240,Approved,Closed,408828.46
L001086,C00755,BR003,Business,07-10-2025,2074169.8,11.12,120,Rejected,Rejected,2306476.82
L001087,C02026,BR004,Personal,11-02-2024,406487,9.22,60,Approved,Active,187390.51
L001088,C00203,BR014,Home,27-05-2025,739763.19,13.44,36,Approved,Active,298272.52
L001089,C02282,BR006,Personal,14-12-2025,800496.63,9.94,120,Pending,Under Review,795693.65
L001090,C00242,BR014,Personal,28-11-2024,282995.51,12.92,84,Rejected,Rejected,255941.14
L001091,C00485,BR012,Business,05-10-2024,1497790.89,12.24,240,Approved,Closed,3666592.1
L001092,C00040,BR008,Home,06-05-2024,2072485.83,8.66,180,Approved,Active,2692159.09
L001093,C02066,BR010,Business,10-03-2024,331780.65,7.91,60,Approved,Active,131219.25
L001094,C02416,BR006,Personal,09-11-2025,852941.33,8.97,12,Approved,Active,76508.84
L001095,C01401,BR006,Home,17-05-2023,2607190.82,10.25,12,Approved,Active,267237.06
L001096,C02304,BR003,Personal,15-01-2024,889867.58,11.73,24,Approved,Active,208762.93
L001097,C02543,BR006,Home,10-02-2025,1159822.72,13.32,48,Pending,Under Review,617953.55
L001098,C00966,BR005,Auto,01-09-2024,768617.19,13.58,36,Approved,Active,313134.64
L001099,C00110,BR008,Education,15-06-2025,546760.02,9.73,12,Approved,Active,53199.75
L001100,C01645,BR005,Home,07-11-2024,977420.93,12.3,120,Approved,Closed,1202227.74
L001101,C01082,BR003,Auto,28-03-2023,923256.4,11.67,24,Approved,Closed,215488.04
L001102,C00755,BR003,Personal,02-02-2024,742433.66,11.57,84,Approved,Active,601297.02
L001103,C02533,BR009,Auto,02-04-2025,610111.16,14.7,24,Approved,Active,179372.68
L001104,C00116,BR011,Home,08-11-2025,2942774.96,7.31,60,Rejected,Rejected,1075584.25
L001105,C01758,BR001,Personal,11-02-2025,336263.68,9.89,120,Approved,Closed,332564.78
L001106,C01372,BR012,Personal,25-04-2025,521323.34,7.46,240,Pending,Under Review,777814.42
L001107,C02994,BR014,Home,12-04-2024,2393700.76,9.67,180,Rejected,Rejected,3472062.95
L001108,C00441,BR005,Education,18-11-2025,390892.27,13.93,180,Approved,Defaulted,816769.4
L001109,C02500,BR005,Education,08-04-2025,64672.43,13.3,240,Rejected,Rejected,172028.66
L001110,C01504,BR005,Education,20-08-2025,437553.85,8.08,24,Approved,Defaulted,70708.7
L001111,C01113,BR005,Business,02-12-2024,370076.7,11.57,12,Approved,Active,42817.87
L001112,C00980,BR001,Personal,11-11-2023,368159.97,13.36,12,Rejected,Rejected,49186.17
L001113,C02786,BR001,Personal,19-07-2023,294577.74,10.37,48,Approved,Active,122190.85
L001114,C02144,BR013,Auto,19-10-2025,158578.66,8.02,48,Approved,Active,50872.03
L001115,C02524,BR015,Education,07-03-2023,383017.56,13.27,12,Approved,Active,50826.43
L001116,C01742,BR001,Education,18-04-2024,595669.23,11.08,24,Approved,Active,132000.3
L001117,C00252,BR009,Business,29-01-2023,726755.46,14.01,84,Approved,Defaulted,712729.08
L001118,C01564,BR005,Home,22-12-2025,1068553.32,12.8,120,Pending,Under Review,1367748.25
L001119,C02129,BR001,Business,16-11-2025,334509.91,8.98,24,Approved,Closed,60077.98
L001120,C00833,BR006,Auto,21-07-2024,461358.06,13.96,60,Rejected,Rejected,322027.93
L001121,C01750,BR008,Business,09-11-2024,1652081.61,8.57,60,Approved,Active,707916.97
L001122,C00679,BR005,Education,28-02-2025,365386.14,11.23,180,Approved,Active,615492.95
L001123,C01369,BR012,Education,26-10-2024,536341.58,13.05,48,Approved,Active,279970.3
L001124,C02558,BR002,Home,06-11-2024,1387849.52,8.55,180,Rejected,Rejected,1779917.01
L001125,C00993,BR001,Education,15-02-2024,693404.58,8.96,24,Rejected,Rejected,124258.1
L001126,C01055,BR007,Home,01-02-2024,904482.69,8.58,240,Rejected,Rejected,1552092.3
L001127,C02453,BR002,Personal,12-02-2024,233676.44,13.92,48,Approved,Active,130111.04
L001128,C00397,BR013,Auto,05-07-2024,1146561.78,11.97,60,Approved,Active,686217.23
L001129,C02080,BR011,Business,12-10-2025,2031897.85,14.31,240,Approved,Active,5815291.65
L001130,C01295,BR002,Home,22-06-2023,1913734.25,9.15,24,Approved,Active,350213.37
L001131,C01291,BR002,Education,04-04-2023,61143.76,7.69,60,Rejected,Rejected,23509.78
L001132,C01851,BR015,Personal,27-06-2023,362281.68,10.16,48,Approved,Active,147231.27
L001133,C00100,BR001,Business,19-07-2025,1681917.99,11.76,240,Rejected,Rejected,3955871.11
L001134,C00158,BR013,Home,29-05-2025,2853903.58,9.42,48,Approved,Active,1075350.87
L001135,C02197,BR005,Auto,09-03-2024,899094.98,9.87,12,Approved,Active,88740.67
L001136,C00906,BR008,Home,17-05-2024,1578949.11,10.21,240,Pending,Under Review,3224214.08
L001137,C02776,BR009,Education,05-11-2024,255590.7,9,24,Rejected,Rejected,46006.33
L001138,C02519,BR006,Auto,21-08-2025,557391.56,13.53,120,Approved,Active,754150.78
L001139,C02179,BR014,Home,21-06-2025,1885887.52,7.67,240,Approved,Closed,2892951.46
L001140,C02822,BR004,Personal,18-01-2025,177853.75,9.75,240,Approved,Closed,346814.81
L001141,C02566,BR006,Education,09-11-2024,123606.03,10.95,48,Approved,Active,54139.44
L001142,C01938,BR008,Personal,23-10-2023,277112.44,12.13,36,Rejected,Rejected,100841.22
L001143,C01309,BR007,Auto,12-08-2025,663747.74,7.56,24,Approved,Closed,100358.66
L001144,C02958,BR008,Business,19-03-2024,1772151.55,12.96,84,Approved,Active,1607695.89
L001145,C00073,BR008,Home,27-01-2024,1223197.5,8.93,36,Approved,Closed,327694.61
L001146,C00372,BR004,Personal,05-09-2025,238048.72,11.15,48,Approved,Active,106169.73
L001147,C02769,BR001,Personal,28-04-2023,406885.2,14.12,120,Approved,Active,574521.9
L001148,C02238,BR009,Auto,12-07-2025,888504.55,11.15,180,Approved,Active,1486023.86
L001149,C02999,BR010,Personal,27-03-2025,400280.34,14.55,84,Pending,Under Review,407685.53
L001150,C02618,BR010,Personal,15-03-2024,395865.14,13.66,24,Pending,Under Review,108150.36
L001151,C02617,BR002,Business,07-04-2024,2303093.71,11.38,180,Rejected,Rejected,3931380.96
L001152,C01958,BR012,Auto,08-07-2025,1182811.98,11.78,120,Approved,Closed,1393352.51
L001153,C01403,BR006,Education,17-01-2025,97187.09,13.96,240,Approved,Closed,271346.36
L001154,C02440,BR002,Auto,20-05-2025,169716.91,7.56,48,Approved,Active,51322.39
L001155,C01079,BR005,Auto,20-08-2025,504901,10.44,36,Approved,Active,158134.99
L001156,C02033,BR007,Personal,13-04-2024,503869.06,12.43,60,Approved,Active,313154.62
L001157,C01911,BR011,Business,02-04-2023,1559374.61,8.21,36,Approved,Active,384073.97
L001158,C01860,BR006,Business,13-05-2025,1067617.48,13.92,48,Pending,Under Review,594449.41
L001159,C00417,BR008,Business,11-08-2023,632304.91,11.3,240,Approved,Active,1429009.1
L001160,C02228,BR007,Home,24-05-2023,2630505.89,11.61,180,Approved,Active,4581026.01
L001161,C01893,BR001,Home,13-02-2025,2416919.12,11.57,84,Approved,Active,1957462.8
L001162,C01285,BR009,Personal,01-12-2023,899310.98,11.02,12,Approved,Closed,99104.07
L001163,C00875,BR003,Home,06-04-2024,1630376.86,12.92,60,Rejected,Rejected,1053223.45
L001164,C01194,BR005,Home,14-12-2024,1932435.45,13.14,180,Approved,Active,3808830.27
L001165,C01154,BR006,Auto,02-05-2025,300101.74,14.13,60,Approved,Active,212021.88
L001166,C00333,BR007,Business,05-11-2024,1572684.51,8.03,36,Approved,Active,378859.7
L001167,C00798,BR004,Personal,25-05-2025,548550.84,10.56,60,Rejected,Rejected,289634.84
L001168,C02905,BR008,Home,18-10-2024,613426.46,8.53,120,Approved,Active,523252.77
L001169,C00780,BR013,Education,31-12-2024,362073.8,9.9,36,Approved,Closed,107535.92
L001170,C00241,BR002,Home,04-06-2024,2917317.08,7.91,84,Approved,Defaulted,1615318.47
L001171,C00512,BR002,Auto,20-10-2023,1090344.65,13.49,84,Approved,Closed,1029612.45
L001172,C02971,BR008,Business,27-01-2023,1873024.68,11.09,240,Approved,Defaulted,2895696.16
L001173,C02419,BR001,Education,17-09-2023,523977.21,9.9,48,Approved,Defaulted,207494.98
L001174,C00208,BR003,Personal,09-01-2025,123168.26,13.7,48,Approved,Closed,67496.21
L001175,C01849,BR006,Personal,18-02-2025,618594.23,13.7,12,Rejected,Rejected,84747.41
L001176,C02778,BR015,Personal,09-10-2023,581303.57,14.53,12,Rejected,Rejected,84463.41
L001177,C00602,BR015,Home,14-08-2023,1048161.47,8.36,24,Approved,Active,175252.6
L001178,C01164,BR006,Personal,30-10-2025,593544.25,8.11,12,Rejected,Rejected,48136.44
L001179,C01994,BR005,Personal,29-10-2023,83055.46,10.3,36,Approved,Active,25664.14
L001180,C02821,BR005,Education,24-05-2025,137693.78,8.71,120,Approved,Active,119931.28
L001181,C02655,BR011,Home,01-11-2023,1030204.73,13.46,120,Approved,Active,1386655.57
L001182,C01760,BR005,Business,30-06-2024,1411575.6,12.23,84,Pending,Under Review,1208449.87
L001183,C01935,BR004,Education,28-12-2025,182964.7,10.4,12,Approved,Closed,19028.33
L001184,C01058,BR005,Business,11-07-2025,584501.91,9.14,36,Approved,Active,160270.42
L001185,C01756,BR005,Home,17-09-2024,858028.02,12.98,24,Rejected,Rejected,222744.07
L001186,C00259,BR002,Personal,06-03-2025,847902.99,9.19,36,Rejected,Rejected,233766.85
L001187,C02981,BR010,Education,22-03-2024,102887.1,14.22,24,Approved,Defaulted,29261.09
L001188,C02195,BR014,Home,12-12-2025,1270803.53,14.51,180,Rejected,Rejected,2765903.88
L001189,C01429,BR008,Personal,29-01-2024,322405.72,9.07,60,Rejected,Rejected,146210.99
L001190,C01836,BR005,Home,03-03-2024,1902602.33,12.66,240,Pending,Under Review,4817389.1
L001191,C02911,BR013,Business,31-01-2023,705127.54,11.72,24,Approved,Active,165281.9
L001192,C01417,BR015,Home,31-12-2023,1658566.9,8.77,240,Rejected,Rejected,2909126.34
L001193,C01852,BR013,Auto,11-09-2025,191018.4,10.47,180,Approved,Active,299994.4
L001194,C01690,BR015,Home,13-03-2025,689557.56,14.35,48,Approved,Closed,395806.04
L001195,C02890,BR007,Business,04-03-2025,656418.09,9.87,240,Rejected,Rejected,1295769.31
L001196,C00661,BR006,Auto,24-11-2024,822944.91,14.44,240,Approved,Active,2376664.9
L001197,C00652,BR008,Home,06-08-2025,2087536.19,11.28,60,Approved,Active,1177370.41
L001198,C01906,BR003,Auto,18-09-2025,242567.82,7.39,84,Pending,Under Review,125480.33
L001199,C01422,BR001,Personal,07-02-2025,324954.48,12.65,36,Rejected,Rejected,123320.23
L001200,C01588,BR005,Personal,16-01-2024,244268.07,13.88,36,Pending,Under Review,101713.22
L001201,C01289,BR014,Auto,11-02-2023,842597.48,10.15,240,Approved,Active,1710472.88
L001202,C00228,BR009,Personal,28-10-2024,530088.69,10.32,24,Rejected,Rejected,109410.31
L001203,C00834,BR010,Personal,04-07-2023,752114.64,9.11,36,Approved,Defaulted,205552.93
L001204,C02491,BR001,Personal,19-04-2025,91969.99,12.22,60,Approved,Active,56193.66
L001205,C01609,BR012,Education,08-10-2023,551690.53,12.36,84,Approved,Active,477322.65
L001206,C01670,BR005,Personal,28-05-2025,485491.83,11.1,120,Pending,Under Review,538895.93
L001207,C02794,BR005,Auto,06-01-2024,547268.89,10.05,60,Approved,Active,275002.62
L001208,C02715,BR007,Auto,23-11-2023,627867.99,7.53,24,Approved,Active,94556.92
L001209,C02967,BR008,Home,14-05-2024,2855194.4,9.3,12,Rejected,Rejected,265533.08
L001210,C01605,BR001,Personal,09-06-2023,344583.85,9.32,36,Approved,Defaulted,96345.64
