Transaction_ID,Account_ID,Customer_ID,Branch_ID,Transaction_Date.1,Transaction_Type,Channel,Amount,Transaction_Status
T0003841,A002977,C01736,BR013,02-12-2023,Deposit,Net Banking,3962.01,Completed
T0003842,A002728,C01596,BR015,25-01-2025,Withdrawal,ATM,3609.64,Completed
T0003843,A000143,C01631,BR004,18-07-2023,Deposit,Net Banking,17702.75,Completed
T0003844,A000001,C01061,BR012,03-12-2023,Deposit,Net Banking,26980.19,Completed
T0003845,A004187,C00594,BR010,22-07-2024,Withdrawal,Debit Card,23165.68,Completed
T0003846,A003661,C00372,BR004,30-09-2025,Transfer,ATM,3330.39,Completed
T0003847,A001697,C02652,BR008,21-03-2024,Transfer,UPI,37767.78,Completed
T0003848,A001332,C00917,BR002,13-07-2023,Transfer,ATM,2353.48,Completed
T0003849,A000392,C00379,BR013,04-09-2025,Withdrawal,Branch,10858.57,Completed
T0003850,A001012,C02265,BR010,22-08-2023,Deposit,UPI,10233.23,Completed
T0003851,A000387,C00183,BR005,31-08-2023,Withdrawal,UPI,38684.3,Completed
T0003852,A000431,C00796,BR008,29-01-2024,Withdrawal,UPI,14063.28,Completed
T0003853,A003597,C01577,BR005,15-06-2025,Deposit,Mobile App,46052.17,Completed
T0003854,A003299,C00295,BR009,08-02-2024,Transfer,UPI,3561.51,Completed
T0003855,A003324,C01920,BR006,15-11-2025,Transfer,Branch,20008.5,Completed
T0003856,A000238,C02057,BR001,21-06-2025,Withdrawal,Mobile App,26560.09,Completed
T0003857,A001551,C01374,BR007,30-06-2025,Withdrawal,ATM,14660.54,Completed
T0003858,A002596,C02411,BR005,24-04-2024,Withdrawal,ATM,3733.77,Completed
T0003859,A002326,C02294,BR001,29-06-2025,Transfer,Net Banking,6477.9,Completed
T0003860,A001326,C01924,BR004,14-08-2025,Deposit,Mobile App,15961.25,Completed
T0003861,A001713,C00200,BR009,12-03-2024,Deposit,UPI,18390.89,Completed
T0003862,A002987,C00857,BR008,30-12-2023,Withdrawal,Branch,3268.4,Completed
T0003863,A003554,C00424,BR015,29-04-2023,Deposit,ATM,2730.71,Completed
T0003864,A004057,C02729,BR010,29-02-2024,Deposit,ATM,30361.15,Completed
T0003865,A002977,C01736,BR013,07-06-2024,Withdrawal,UPI,22864.86,Completed
T0003866,A001155,C01767,BR004,16-04-2025,Withdrawal,Net Banking,30697.73,Completed
T0003867,A003813,C02703,BR010,31-08-2024,Deposit,UPI,53359.01,Completed
T0003868,A002603,C02971,BR008,28-09-2023,Withdrawal,Branch,9979.58,Completed
T0003869,A003213,C01592,BR012,23-11-2023,Withdrawal,Mobile App,1806.57,Completed
T0003870,A001557,C02531,BR015,16-05-2023,Deposit,ATM,36451.43,Completed
T0003871,A002339,C00342,BR009,28-08-2023,Deposit,ATM,7440.67,Completed
T0003872,A002140,C02558,BR002,01-06-2023,Deposit,ATM,47886.12,Completed
T0003873,A003072,C00329,BR001,26-04-2025,Deposit,Branch,3736.32,Completed
T0003874,A000350,C01004,BR014,12-09-2023,Deposit,Debit Card,22529.38,Completed
T0003875,A002274,C01848,BR005,25-02-2023,Withdrawal,ATM,2994.88,Completed
T0003876,A000859,C01339,BR006,20-10-2024,Transfer,Branch,37922.34,Completed
T0003877,A000677,C01230,BR001,30-08-2024,Deposit,UPI,1826.06,Completed
T0003878,A003336,C00843,BR013,14-02-2023,Transfer,Net Banking,9152.57,Completed
T0003879,A002271,C02454,BR002,25-01-2025,Deposit,Net Banking,7655.5,Completed
T0003880,A001449,C02353,BR003,28-12-2024,Withdrawal,UPI,4470.43,Completed
T0003881,A002811,C00695,BR004,21-11-2025,Withdrawal,Debit Card,8417.02,Completed
T0003882,A000005,C00608,BR014,18-04-2025,Transfer,ATM,4052.77,Completed
T0003883,A003833,C00538,BR002,26-05-2025,Withdrawal,Debit Card,6342.33,Completed
T0003884,A001348,C01468,BR002,30-03-2025,Withdrawal,ATM,9853.24,Completed
T0003885,A000492,C02802,BR015,12-12-2024,Deposit,ATM,3618.78,Completed
T0003886,A002813,C01496,BR001,23-11-2024,Transfer,ATM,7655.58,Completed
T0003887,A003563,C02301,BR004,14-11-2024,Transfer,ATM,17401.62,Completed
T0003888,A004081,C01454,BR006,26-04-2024,Deposit,UPI,3485.98,Pending
T0003889,A003163,C01282,BR012,15-04-2023,Deposit,Net Banking,9321.94,Completed
T0003890,A003588,C02585,BR005,12-12-2025,Transfer,UPI,2861.75,Completed
T0003891,A001317,C02850,BR004,05-12-2025,Withdrawal,UPI,43319.62,Failed
T0003892,A003179,C00150,BR005,10-04-2023,Deposit,Net Banking,12830.57,Completed
T0003893,A000042,C00772,BR003,07-05-2025,Deposit,Branch,2243.37,Completed
T0003894,A003904,C01745,BR002,09-04-2025,Withdrawal,Mobile App,53447.66,Completed
T0003895,A003368,C02720,BR001,29-09-2023,Transfer,UPI,12205.46,Completed
T0003896,A002770,C01340,BR008,23-02-2024,Deposit,Net Banking,3547.78,Completed
T0003897,A003920,C00763,BR005,23-04-2025,Deposit,Mobile App,98056.24,Completed
T0003898,A002181,C01107,BR015,24-06-2025,Deposit,UPI,7279.9,Completed
T0003899,A001353,C01403,BR006,14-03-2024,Transfer,ATM,1696.66,Completed
T0003900,A002267,C02901,BR009,20-11-2024,Transfer,UPI,29360.75,Completed
T0003901,A000233,C01297,BR012,15-05-2024,Withdrawal,Net Banking,11481.83,Completed
T0003902,A003966,C00040,BR008,02-06-2023,Deposit,Mobile App,33249.18,Completed
T0003903,A002132,C02657,BR005,26-06-2023,Withdrawal,Branch,9673.27,Completed
T0003904,A000009,C02506,BR012,09-07-2025,Withdrawal,Mobile App,4202.88,Completed
T0003905,A002536,C00599,BR007,20-01-2023,Transfer,Branch,2571.44,Completed
T0003906,A002166,C01334,BR007,25-03-2023,Withdrawal,Net Banking,3909.29,Completed
T0003907,A004153,C02636,BR001,21-11-2023,Withdrawal,ATM,4234.16,Completed
T0003908,A003231,C02621,BR012,07-06-2025,Transfer,Branch,1692.54,Completed
T0003909,A001150,C00112,BR008,11-02-2025,Deposit,UPI,3944.36,Completed
T0003910,A000161,C02922,BR005,13-09-2024,Withdrawal,UPI,7084.77,Completed
T0003911,A001843,C02228,BR007,14-11-2024,Transfer,Branch,6299.53,Completed
T0003912,A003458,C02204,BR009,14-06-2023,Deposit,Mobile App,342.06,Completed
T0003913,A003053,C02165,BR008,24-06-2023,Deposit,Branch,2797.22,Completed
T0003914,A003545,C01725,BR007,13-10-2024,Deposit,UPI,7172.37,Completed
T0003915,A003489,C01702,BR007,26-01-2024,Transfer,Debit Card,4288.8,Completed
T0003916,A002200,C01931,BR015,31-08-2024,Withdrawal,Net Banking,14231.72,Completed
T0003917,A003383,C02125,BR015,05-12-2024,Withdrawal,UPI,4725.04,Completed
T0003918,A003481,C01479,BR015,13-12-2023,Withdrawal,Net Banking,7554.07,Completed
T0003919,A000436,C00258,BR004,23-07-2025,Withdrawal,UPI,12418.21,Completed
T0003920,A000600,C02913,BR007,09-06-2025,Deposit,UPI,22322.16,Completed
T0003921,A000988,C02490,BR001,28-04-2023,Deposit,Branch,8975.88,Completed
T0003922,A003961,C00540,BR012,19-05-2023,Deposit,Mobile App,1480.73,Completed
T0003923,A003602,C01233,BR012,18-08-2023,Transfer,ATM,33712.78,Completed
T0003924,A000206,C00355,BR006,03-06-2023,Transfer,UPI,22901.97,Completed
T0003925,A003894,C02904,BR009,25-08-2024,Deposit,UPI,3038.04,Completed
T0003926,A000157,C00417,BR008,23-09-2023,Deposit,Net Banking,10990.23,Completed
T0003927,A003226,C02751,BR002,12-12-2024,Withdrawal,UPI,3326.86,Failed
T0003928,A002201,C02085,BR015,06-08-2025,Withdrawal,Branch,5033.86,Completed
T0003929,A002706,C02002,BR006,02-06-2023,Deposit,Net Banking,17153.2,Completed
T0003930,A003089,C02658,BR011,02-07-2023,Deposit,Branch,10285.06,Completed
T0003931,A003655,C01118,BR005,14-07-2023,Withdrawal,ATM,11744.91,Completed
T0003932,A002941,C00039,BR007,02-06-2025,Withdrawal,UPI,13086.38,Completed
T0003933,A002276,C01013,BR009,06-12-2025,Withdrawal,Mobile App,34503.99,Completed
T0003934,A002311,C00962,BR004,27-04-2025,Deposit,Debit Card,16499.33,Completed
T0003935,A004059,C02033,BR007,21-01-2025,Withdrawal,Net Banking,8709.49,Completed
T0003936,A003292,C01095,BR011,29-10-2024,Withdrawal,UPI,6073.84,Completed
T0003937,A002623,C01432,BR005,10-08-2023,Deposit,Mobile App,7213.32,Completed
T0003938,A002553,C00430,BR009,29-05-2024,Deposit,ATM,6102.5,Failed
T0003939,A001248,C00477,BR007,24-09-2025,Withdrawal,Mobile App,9246.17,Completed
T0003940,A003571,C00450,BR003,26-01-2024,Withdrawal,UPI,2284.31,Completed
T0003941,A003017,C00659,BR002,01-02-2023,Deposit,ATM,8692.19,Completed
T0003942,A000487,C00798,BR004,25-08-2023,Deposit,ATM,29511.54,Completed
T0003943,A003354,C00199,BR007,07-07-2024,Deposit,ATM,8758.37,Completed
T0003944,A004122,C02028,BR015,31-01-2025,Transfer,Mobile App,8050.16,Completed
T0003945,A003052,C00195,BR002,19-04-2024,Transfer,Mobile App,1528.58,Completed
T0003946,A003700,C01836,BR005,21-05-2024,Withdrawal,UPI,2082.03,Completed
T0003947,A003278,C02636,BR001,31-01-2025,Deposit,Debit Card,2319.83,Completed
T0003948,A003761,C01102,BR006,28-10-2023,Withdrawal,ATM,5962.41,Completed
T0003949,A002445,C02319,BR001,23-05-2025,Transfer,Net Banking,5679.55,Completed
T0003950,A001528,C00573,BR005,22-12-2023,Withdrawal,UPI,5100.27,Completed
T0003951,A001963,C02711,BR005,02-05-2023,Deposit,UPI,8885.39,Completed
T0003952,A003977,C00112,BR008,02-06-2023,Deposit,Net Banking,26877.24,Completed
T0003953,A002923,C00918,BR005,02-02-2024,Deposit,Branch,15959.94,Completed
T0003954,A000595,C01820,BR002,18-02-2023,Deposit,Mobile App,44024.08,Completed
T0003955,A001629,C01311,BR015,27-07-2023,Withdrawal,Mobile App,1684.48,Completed
T0003956,A000328,C01960,BR012,25-04-2024,Withdrawal,Debit Card,10593.55,Completed
T0003957,A003779,C02940,BR002,28-10-2025,Withdrawal,Debit Card,6393.57,Completed
T0003958,A001675,C00939,BR006,05-12-2025,Withdrawal,UPI,15875.5,Completed
T0003959,A000305,C01822,BR001,17-04-2025,Deposit,ATM,4128.87,Completed
T0003960,A003919,C02981,BR010,31-10-2025,Transfer,Branch,9598.29,Completed
T0003961,A003569,C01390,BR012,04-11-2024,Deposit,Net Banking,5271.59,Completed
T0003962,A004066,C00825,BR009,29-05-2023,Deposit,UPI,12926.37,Completed
T0003963,A001480,C00234,BR011,25-12-2024,Transfer,UPI,29297.49,Completed
T0003964,A002073,C00660,BR001,27-08-2024,Withdrawal,Net Banking,1127.67,Completed
T0003965,A002130,C02256,BR012,22-07-2025,Deposit,Debit Card,5659.5,Completed
T0003966,A003159,C01446,BR010,17-01-2024,Withdrawal,UPI,47027.17,Completed
T0003967,A003472,C00863,BR006,17-06-2025,Withdrawal,UPI,22751.98,Completed
T0003968,A002261,C02084,BR010,13-12-2024,Transfer,Mobile App,14950.04,Completed
T0003969,A002279,C02401,BR002,20-03-2025,Withdrawal,UPI,3583.12,Completed
T0003970,A000477,C02678,BR009,30-01-2023,Transfer,UPI,4027.15,Completed
T0003971,A000786,C01973,BR010,24-11-2025,Withdrawal,ATM,9704.88,Completed
T0003972,A002744,C01183,BR004,18-08-2024,Withdrawal,Branch,7488.15,Completed
T0003973,A001906,C01391,BR014,12-12-2024,Transfer,Mobile App,2660.12,Completed
T0003974,A000617,C00456,BR008,20-05-2024,Deposit,ATM,5246.09,Completed
T0003975,A000443,C01159,BR001,29-05-2023,Deposit,UPI,94089.86,Completed
T0003976,A002757,C02175,BR007,07-09-2024,Deposit,ATM,12792.34,Completed
T0003977,A003751,C01046,BR001,27-01-2025,Deposit,Net Banking,1806.5,Completed
T0003978,A001010,C02520,BR005,16-06-2023,Withdrawal,UPI,45723.19,Completed
T0003979,A002282,C00264,BR002,09-02-2024,Deposit,Net Banking,4672.5,Failed
T0003980,A001106,C00405,BR012,09-11-2024,Withdrawal,UPI,53390.85,Completed
T0003981,A003435,C01184,BR008,13-11-2023,Transfer,Mobile App,21883.27,Pending
T0003982,A002835,C01914,BR007,21-11-2023,Deposit,UPI,454.07,Completed
T0003983,A001449,C02353,BR003,04-05-2023,Withdrawal,Branch,1054.38,Completed
T0003984,A001953,C02138,BR006,11-07-2024,Transfer,Branch,8273.22,Completed
T0003985,A002241,C02277,BR010,13-05-2023,Deposit,Net Banking,13402.67,Completed
T0003986,A003487,C01707,BR006,10-08-2025,Deposit,UPI,15636.42,Completed
T0003987,A002044,C02162,BR007,09-07-2023,Transfer,ATM,23277.32,Completed
T0003988,A002858,C01556,BR015,13-04-2023,Deposit,Debit Card,7098.32,Completed
T0003989,A001980,C01648,BR005,12-10-2025,Transfer,ATM,1932.55,Completed
T0003990,A001239,C02256,BR012,11-03-2024,Deposit,ATM,5761.64,Completed
T0003991,A002574,C00688,BR015,05-08-2023,Withdrawal,Net Banking,1231.62,Completed
T0003992,A003264,C00023,BR011,23-08-2024,Transfer,Net Banking,5964.74,Completed
T0003993,A004108,C00511,BR009,23-04-2023,Transfer,Debit Card,28414.66,Completed
T0003994,A000272,C01012,BR006,28-03-2024,Deposit,Mobile App,38469.47,Completed
T0003995,A004103,C00126,BR006,22-12-2024,Deposit,UPI,5226.62,Completed
T0003996,A003087,C01416,BR014,09-06-2024,Deposit,Debit Card,12720.69,Completed
T0003997,A001152,C00452,BR005,11-10-2025,Withdrawal,Branch,2111.29,Completed
T0003998,A001619,C02990,BR010,28-02-2025,Deposit,Mobile App,21661.67,Completed
T0003999,A002845,C02678,BR009,12-12-2024,Deposit,ATM,3913.25,Completed
T0004000,A001269,C02532,BR005,04-01-2025,Withdrawal,Mobile App,5608.25,Completed
T0004001,A001423,C01026,BR012,22-01-2025,Transfer,UPI,16388.73,Completed
T0004002,A002196,C02979,BR008,07-06-2024,Transfer,ATM,5494.27,Completed
T0004003,A002936,C00088,BR006,26-04-2023,Deposit,ATM,13572.4,Completed
T0004004,A003810,C01553,BR005,09-10-2023,Transfer,UPI,5910.69,Completed
T0004005,A003571,C00450,BR003,09-12-2023,Deposit,ATM,12880.71,Completed
T0004006,A001079,C02467,BR008,10-10-2023,Transfer,ATM,8403.6,Completed
T0004007,A000805,C01414,BR002,04-11-2023,Withdrawal,Debit Card,26365.18,Completed
T0004008,A004198,C00965,BR003,17-04-2025,Deposit,Net Banking,3937.57,Pending
T0004009,A003939,C02554,BR009,01-11-2025,Transfer,UPI,17987.27,Completed
T0004010,A002474,C01669,BR013,08-05-2024,Deposit,ATM,8222.56,Completed
T0004011,A002929,C01895,BR010,16-06-2024,Withdrawal,UPI,12937.68,Completed
T0004012,A001059,C02442,BR005,27-12-2023,Withdrawal,UPI,4147.33,Completed
T0004013,A002594,C01561,BR005,22-11-2024,Deposit,ATM,40089.44,Completed
T0004014,A002903,C01931,BR015,20-01-2025,Deposit,ATM,14092.77,Completed
T0004015,A001252,C00415,BR007,03-03-2023,Withdrawal,Net Banking,2388.95,Completed
T0004016,A003089,C02658,BR011,05-07-2024,Deposit,ATM,20993.15,Completed
T0004017,A001583,C00949,BR002,12-04-2024,Transfer,UPI,59809.69,Completed
T0004018,A002233,C01501,BR010,28-04-2024,Deposit,UPI,3232.71,Completed
T0004019,A000191,C00742,BR013,10-07-2024,Withdrawal,Net Banking,3249.19,Completed
T0004020,A000549,C01117,BR009,01-06-2023,Withdrawal,Net Banking,35872.42,Completed
T0004021,A002646,C01565,BR008,26-05-2025,Withdrawal,UPI,4411.61,Completed
T0004022,A003424,C01198,BR001,14-09-2025,Deposit,UPI,22213.55,Completed
T0004023,A002383,C02082,BR008,29-04-2023,Withdrawal,Debit Card,10801.53,Completed
T0004024,A003404,C02321,BR005,29-06-2025,Transfer,Debit Card,5377.13,Completed
T0004025,A003370,C00594,BR010,07-09-2024,Deposit,Net Banking,8939.71,Completed
T0004026,A003214,C00056,BR008,06-07-2025,Deposit,Net Banking,25956.22,Completed
T0004027,A003470,C02521,BR005,21-07-2023,Transfer,UPI,13160.44,Completed
T0004028,A003174,C01791,BR005,25-07-2023,Transfer,Debit Card,3228.91,Completed
T0004029,A003484,C02325,BR012,06-01-2023,Withdrawal,ATM,5884.1,Completed
T0004030,A001602,C00380,BR011,06-07-2024,Transfer,UPI,22642.34,Completed
T0004031,A001655,C02945,BR005,29-03-2024,Transfer,ATM,50137.41,Completed
T0004032,A002070,C02162,BR007,04-11-2025,Deposit,UPI,17747.73,Completed
T0004033,A002263,C01567,BR003,02-09-2024,Deposit,UPI,94379.33,Completed
T0004034,A002779,C00872,BR010,13-10-2025,Withdrawal,ATM,6830.43,Completed
T0004035,A002292,C02430,BR009,15-10-2023,Withdrawal,UPI,17626.15,Completed
T0004036,A000696,C02438,BR012,12-02-2023,Transfer,UPI,11679.67,Completed
T0004037,A001657,C01147,BR002,29-06-2025,Withdrawal,Net Banking,57132.27,Completed
T0004038,A002538,C01571,BR006,08-01-2023,Deposit,Branch,8991.94,Completed
T0004039,A000125,C02177,BR009,19-07-2025,Deposit,Net Banking,26838.36,Completed
T0004040,A000463,C01818,BR001,14-07-2024,Transfer,Mobile App,7889.6,Completed
T0004041,A003929,C01849,BR006,28-09-2024,Withdrawal,UPI,4276.91,Completed
T0004042,A003561,C01033,BR009,21-08-2023,Deposit,Net Banking,49691.85,Completed
T0004043,A002441,C02620,BR008,22-10-2023,Withdrawal,ATM,7526.94,Completed
T0004044,A000504,C00562,BR013,19-08-2023,Withdrawal,UPI,10318.09,Completed
T0004045,A001069,C00243,BR001,21-03-2025,Deposit,UPI,3475.6,Completed
T0004046,A003245,C00656,BR002,24-05-2024,Transfer,UPI,22252.02,Completed
T0004047,A003068,C01013,BR009,22-04-2023,Deposit,Branch,2405.06,Completed
T0004048,A000933,C01946,BR007,21-02-2023,Withdrawal,Net Banking,2496.95,Completed
T0004049,A000277,C00214,BR006,26-02-2025,Deposit,Net Banking,27905.5,Completed
T0004050,A003900,C02156,BR005,03-01-2025,Withdrawal,UPI,9125.02,Completed
T0004051,A003034,C02978,BR012,12-12-2023,Transfer,Net Banking,5945.16,Completed
T0004052,A002764,C02293,BR005,20-01-2024,Withdrawal,ATM,2753.92,Completed
T0004053,A003669,C02343,BR009,27-05-2025,Withdrawal,Mobile App,14774.27,Completed
T0004054,A001811,C00525,BR002,21-03-2023,Withdrawal,UPI,20788.64,Completed
T0004055,A000454,C02593,BR007,21-11-2025,Withdrawal,Mobile App,13322.95,Completed
T0004056,A000184,C01493,BR005,19-07-2025,Transfer,Mobile App,1483.04,Completed
T0004057,A004108,C00511,BR009,26-05-2023,Withdrawal,Mobile App,27008.53,Completed
T0004058,A002551,C01155,BR005,28-07-2024,Withdrawal,Debit Card,12079.5,Completed
T0004059,A003113,C02793,BR008,11-09-2024,Deposit,ATM,5354.83,Completed
T0004060,A001588,C00702,BR001,29-09-2025,Deposit,Mobile App,9682.11,Completed
T0004061,A000462,C00085,BR005,16-10-2024,Deposit,UPI,2903.36,Completed
T0004062,A003353,C01806,BR014,05-01-2023,Withdrawal,ATM,15879.58,Completed
T0004063,A003342,C00381,BR002,09-11-2023,Transfer,Mobile App,6870.72,Completed
T0004064,A003330,C00613,BR001,02-10-2024,Withdrawal,UPI,19859.07,Completed
T0004065,A002175,C02254,BR008,15-02-2024,Deposit,ATM,13394.08,Completed
T0004066,A002886,C00623,BR012,29-05-2024,Withdrawal,Debit Card,11497.45,Completed
T0004067,A001320,C00183,BR005,28-10-2025,Deposit,Debit Card,15270.67,Completed
T0004068,A001125,C00530,BR001,24-10-2025,Withdrawal,ATM,19964.73,Completed
T0004069,A000140,C02583,BR001,22-10-2023,Withdrawal,Debit Card,2546.91,Completed
T0004070,A000727,C00571,BR008,13-07-2023,Withdrawal,Net Banking,23573.78,Completed
T0004071,A001827,C02606,BR005,12-11-2025,Transfer,Net Banking,1453.77,Completed
T0004072,A002088,C02275,BR001,21-08-2024,Withdrawal,Debit Card,7451.3,Completed
T0004073,A001882,C00351,BR005,10-10-2024,Withdrawal,ATM,34583.69,Completed
T0004074,A001900,C02802,BR015,08-07-2023,Withdrawal,UPI,10637.73,Completed
T0004075,A000914,C00564,BR004,06-12-2024,Transfer,Debit Card,6661.06,Completed
T0004076,A002827,C02913,BR007,30-07-2025,Withdrawal,Net Banking,5338.13,Completed
T0004077,A001868,C01472,BR006,29-05-2023,Deposit,Mobile App,2813.03,Completed
T0004078,A002238,C02699,BR011,03-01-2024,Withdrawal,Net Banking,50729.84,Completed
T0004079,A002473,C01404,BR001,25-03-2024,Deposit,UPI,1922.24,Completed
T0004080,A002079,C02159,BR015,08-05-2024,Deposit,ATM,2628.24,Completed
T0004081,A002314,C00793,BR013,03-09-2023,Transfer,Debit Card,1564.91,Completed
T0004082,A002020,C00396,BR001,23-01-2025,Deposit,ATM,42159.29,Completed
T0004083,A001590,C00005,BR001,31-08-2023,Deposit,Debit Card,6615.78,Completed
T0004084,A002118,C01819,BR008,24-10-2023,Withdrawal,Mobile App,16659.59,Completed
T0004085,A002862,C00325,BR005,27-08-2024,Deposit,ATM,15864.53,Completed
T0004086,A003664,C01446,BR010,13-05-2023,Deposit,Debit Card,14924.41,Completed
T0004087,A000405,C00628,BR006,14-07-2025,Withdrawal,UPI,9856.38,Completed
T0004088,A000718,C02693,BR005,04-05-2024,Deposit,ATM,10435.44,Completed
T0004089,A000515,C02148,BR006,23-11-2025,Deposit,Debit Card,30843.79,Completed
T0004090,A000079,C02798,BR005,08-02-2024,Withdrawal,UPI,8811.89,Completed
T0004091,A003473,C00343,BR006,17-01-2023,Transfer,ATM,4465.31,Completed
T0004092,A000932,C00025,BR005,24-01-2024,Deposit,ATM,30222.87,Completed
T0004093,A001221,C02585,BR005,16-11-2024,Withdrawal,Mobile App,14062.78,Completed
T0004094,A001304,C00648,BR002,09-01-2023,Deposit,Net Banking,957.05,Completed
T0004095,A003623,C01895,BR010,12-06-2024,Deposit,ATM,5403.66,Completed
T0004096,A002573,C00818,BR004,04-05-2025,Deposit,ATM,6962.94,Completed
T0004097,A000442,C02991,BR009,03-09-2025,Transfer,ATM,36700.45,Completed
T0004098,A003540,C02256,BR012,21-03-2025,Deposit,ATM,9073.6,Completed
T0004099,A004140,C00216,BR004,29-09-2023,Deposit,ATM,4145.22,Completed
T0004100,A002995,C01911,BR011,10-02-2025,Withdrawal,ATM,2927.53,Completed
T0004101,A002028,C01917,BR003,08-05-2025,Transfer,Branch,8800.35,Completed
T0004102,A004193,C00805,BR005,26-03-2024,Deposit,UPI,22868.54,Completed
T0004103,A000180,C00297,BR014,18-12-2024,Withdrawal,Net Banking,49708.39,Completed
T0004104,A000003,C00613,BR001,27-06-2024,Deposit,Branch,2206.08,Completed
T0004105,A003275,C00276,BR011,25-03-2024,Transfer,UPI,10470.36,Completed
T0004106,A000799,C00361,BR007,28-12-2024,Transfer,Branch,5666.42,Completed
T0004107,A000244,C00765,BR005,02-12-2025,Transfer,Net Banking,7662.52,Completed
